Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,12014
Base Time Seconds,1665607283
Base Time Fractional,.390792224
Base Time,10/12/2022 20:41:23.390792224
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
364.632291545,97755687.82245,85882.02756521,266463.3320369,675501.0950812,97855231.08879,792778.9983981
366.053312969,97725970.7519,85216.33521493,273344.0230814,672896.4689491,97828866.73209,791107.4398749
367.474775606,97695215.70129,86946.44079582,269384.0444062,672087.8114611,97862745.23944,795196.4808592
368.895787212,97686776.26204,88015.45269529,268581.5978962,673195.9470185,97900739.58462,795833.4014419
370.317705302,97692146.00096,85883.33021776,271984.9596487,672315.1584306,97908778.81079,793951.8036199
371.738268515,97703527.34972,87434.46068634,269204.1528856,670762.1951976,97904108.76966,793928.1187887
373.160185636,97738907.06498,87403.37055403,268509.4849985,672131.8883585,97883227.9819,793509.266359
374.581182909,97768978.25539,87535.44471572,263218.2466563,675792.5358337,97866144.76823,793989.0122812
376.002656363,97778169.3229,87827.2697579,264422.8313949,671202.1411631,97847367.71042,793731.7702015
377.424118848,97784731.89908,87069.43754213,261982.3855597,672687.1231169,97834048.51197,794709.8168216
378.845130969,97771014.66846,88109.80241989,268051.3114914,671651.2658631,97831057.69818,797603.3544176
380.266592878,97750878.81739,85779.75831064,268953.1174006,676346.1236711,97842590.83917,791429.1817334
381.687609818,97720130.45178,87933.7584578,268983.6073514,672692.9178694,97868983.05636,794706.3448075
383.109067878,97700123.18962,89080.94896611,270244.9052896,673756.7577045,97875825.51274,795492.6928128
384.530082939,97697133.82044,88119.27598539,268314.4373128,675599.0867767,97904391.25047,795844.3414582
385.952004242,97706362.18133,86478.1432833,266356.3543393,676230.6665907,97899585.81966,794708.5583424
387.372567212,97713586.18693,87419.87797843,268758.8705598,675842.7289024,97894535.94639,790965.2930594
388.794482424,97741815.34843,87086.28626666,265080.0673632,674728.4618146,97884008.7476,791342.8315678
390.215487606,97778534.38527,87155.71647345,267525.711543,675854.0774834,97885229.35051,790688.7374169
391.636954363,97779782.13599,85868.67193425,268279.7347425,677595.7013089,97864433.63521,793218.3842169
393.058421394,97783660.61795,86873.10586434,271242.9833576,677239.8821521,97838165.2173,799159.0376141
394.479449272,97777050.80888,85929.65528833,272091.2108313,679246.9434125,97835191.07219,797852.9290704
395.900913212,97749644.90941,87789.01931429,271475.1111703,679976.364832,97843303.75695,795781.8214206
397.321930515,97736163.23338,86235.03987825,276751.5819932,677666.9107992,97858060.02858,797928.2308649
