Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,11079
Base Time Seconds,1668038562
Base Time Fractional,.154675208
Base Time,11/10/2022 00:02:42.154675208
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
193.739593181,10611.3159329,20113.90265715,27794621.93969,557568.6025262,489587.300598,13524.38572304
195.161519606,10594.11449078,20115.76750277,28055421.62259,557702.864949,488144.9852677,13587.6513612
196.582538151,10594.73585994,20076.80896058,27470941.28158,557236.7547177,487560.6809306,13549.20128229
198.004012666,10610.08339076,20055.3831231,27127522.8544,557489.8535313,490586.6143954,13502.58220867
199.425474757,10609.25846912,20029.53117294,27914665.95605,557571.0894578,487619.2005621,13527.8799333
200.846485818,10597.62964266,20088.9842895,28544491.47259,557404.8991903,487745.0690156,13526.97452757
202.267947394,10594.18753339,20070.52506139,28485233.81234,556882.9550256,489340.364121,13537.62205936
203.688960334,10596.21219482,20062.57953513,27557639.37941,556735.8277282,490567.6825168,13518.75836917
205.110426667,10599.32042929,20090.51681742,27739379.08784,557007.8238544,489567.8843601,13456.47609985
206.531437516,10611.66719767,20133.55273226,26940508.85918,557201.9613544,488363.355449,13411.08684159
207.953365364,10609.8067001,20132.76317022,27816872.28206,557063.6132668,488117.6032744,13481.57014875
209.373931334,10592.97561615,20118.79829224,27899670.43736,557259.1606705,489242.8070448,13403.32253909
210.795850182,10602.61722173,20191.65723802,27198654.94059,556840.2477752,489034.4285739,13445.17637816
212.216873303,10590.30164454,20167.69584166,27525825.57589,556456.244326,490811.2571501,13435.89702866
213.638342970,10604.88579386,20180.94054875,26908269.85969,557450.2288847,491802.575357,13457.8407586
215.059813697,10616.61466729,20076.66854407,26807300.46619,557268.5910605,487963.5367521,13422.10395651
216.480836546,10613.08831218,20097.13600283,27398969.74513,557702.8799233,489187.4629161,13496.36637357
217.902301303,10608.04745393,20146.36928553,27357548.10416,557215.5094895,487587.1112855,13430.48698582
219.323325455,10600.51191197,20158.79736157,27811272.51446,556902.067243,489823.7324487,13484.0932087
220.744800606,10604.61579734,20175.69615486,27623657.50014,556900.7266464,489332.8453104,13396.14587487
