Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,35065
Base Time Seconds,1667341411
Base Time Fractional,.858982450
Base Time,11/01/2022 22:23:31.858982450
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
309.843718682,61475852.02003,77970129.9206,75868503.50802,80252205.80391,89118269.14696,83262300.33228
311.264729107,61501553.20044,77950246.30003,75854928.32793,80285176.24155,89103897.25609,83268179.37575
312.686194652,61476161.35009,77957097.7056,75830083.44254,80281122.84245,89107909.4946,83267577.95703
314.107200864,61466153.64113,77963578.28391,75787142.89507,80283360.60448,89100471.25724,83260050.10552
315.528657955,61478524.81796,77969931.87756,75854957.08234,80286332.99459,89097172.30167,83260391.70443
316.949662470,61440507.23913,77972832.04232,75808673.55697,80280042.85678,89131452.28199,83257356.24568
318.371578985,61445257.70762,77962785.1534,75784534.03946,80266434.3445,89114124.31222,83249923.61207
319.792135288,61427550.26947,77979944.45495,75806432.06196,80273785.01306,89088546.81259,83253642.22937
321.214052349,61467893.9249,77965542.77657,75791042.2173,80282422.83767,89130207.03067,83257088.05256
322.635059470,61468731.8001,77981438.2412,75818144.54393,80286907.48297,89100183.64956,83242005.6371
324.056527076,61438688.39978,77990470.79916,75745746.27673,80288630.68069,89120470.96972,83235271.17207
325.477989622,61487086.86412,77988786.76782,75842454.71575,80272137.45195,89098438.3331,83238537.98876
326.899001803,61458389.38015,77974745.59224,75860684.80503,80304130.38146,89083983.04681,83257096.94451
328.320460258,61481446.81437,77974180.69494,75704509.19509,80279951.90296,89108846.39901,83261757.33421
329.741475591,61448316.88698,77958783.27218,75747633.9146,80277459.77597,89112892.49014,83254104.08968
331.162931925,61431278.26855,77975726.89658,75851068.37779,80277343.74441,89111150.29344,83246861.89453
332.583948591,61428761.79605,77978987.21519,75788575.55747,80265758.081,89113487.38975,83237664.03991
334.005869137,61451405.956,77979942.5971,75781630.55739,80296461.00378,89115088.51299,83255764.06845
335.426420440,61495089.01632,77979397.30824,75776503.47273,80263683.5125,89111984.20201,83245786.499
336.848325258,61478614.47888,77979081.83477,75763825.50436,80292125.52981,89137365.03536,83236945.61546
338.269344470,61489372.55365,77998030.23664,75832461.193,80275353.59882,89118998.02093,83231522.22284
339.690805652,61470345.93167,77987841.27053,75723731.91909,80280767.25444,89122174.14738,83242768.07009
341.112269682,61476375.0363,77974278.89039,75721442.58093,80287581.88719,89127945.76212,83240438.30768
342.533285652,61480569.51961,77973520.46891,75769672.98236,80305229.04392,89116475.64366,83238723.87349
343.954745712,61489269.30199,77959740.55778,75760303.59441,80318658.63701,89116911.25625,83230556.8605
345.375768561,61511713.64536,77981460.55164,75857451.77028,80286812.30097,89120454.82073,83246662.10241
346.797235440,61485810.11145,77966796.95658,75817675.07474,80295040.89394,89122219.02504,83248542.23311
348.218241258,61455154.4728,77967052.66219,75780290.63482,80281032.36222,89118165.03521,83245014.94216
349.640157076,61472831.89283,77966460.665,75811071.30095,80304135.47684,89130867.96196,83255740.68554
