Style,Full,,,,,,,,,,,,
Append Mode,1,,,,,,,,,,,,
Fill Mode,1,,,,,,,,,,,,
Capacity,1000000,,,,,,,,,,,,
Count,15966,,,,,,,,,,,,
Base Time Seconds,1670981371,,,,,,,,,,,,
Base Time Fractional,0.567411951,,,,,,,,,,,,
Base Time,12/14/2022 01:29:31.567411951,,,,,,,,,,,,
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120,,,,,,,
2902.313902,96609467.67,94014035.48,91762454.69,95270295.11,88948428.64,86147537.67,,,,,,,
2903.735369,96585514.61,94030801.66,91784846.5,95262157.27,88947884.53,86148991.52,,,,,,,
2905.156842,96596671.23,94027884.65,91775092.95,95252595.88,88929848.32,86135641.09,,,,,,,
2906.577875,96594695.43,94033334.91,91784373.64,95273728.13,88936436.05,86129310.69,,,,,,,
2907.999352,96584657.63,94016722.68,91790000.19,95297176.83,88944969.97,86087352.07,,,,,,,
2909.420374,96570900.06,94004045.08,91783432.99,95291497.95,88942804.4,86139038.49,,,,,,,
2910.841838,96575843.15,93935769.12,91742317.11,95251532.61,88807209.46,85954206.77,,,,,,,
2912.262862,96511370.45,93822953.07,91632631.51,95181488.08,88714884.19,85836806.75,,,,,,,
2913.684791,96465822.98,93736592.51,91537177.79,95119595.07,88627475.02,85709920.23,,,,,,,
2915.105356,96441838.15,93658659.34,91448181.28,95063823.23,88564846.31,85610252.16,,,,,,,
2916.527289,96405439.96,93597440.2,91404926.57,95010577.08,88487109.26,85553953.06,,,,,,,
2917.948299,96393217.19,93532961.19,91347354.54,94968680.35,88438933.47,85481430.62,,,,,,,
2919.369779,96367161.78,93515131.58,91294429.22,94935741.73,88379405.66,85416797.57,,,,,,,
2920.791252,96328696.46,93477948.43,91244492.25,94926436.72,88331140.11,85374916.06,,,,,,,
2922.212272,96335164.14,93448405.59,91220607.19,94901657.97,88280691.77,85258511.46,,,,,,,
2923.633737,96310930.27,93433825.8,91191581.88,94902624.32,88239814.11,85268006.34,,,,,,,
2925.054756,96266133.24,93381284.58,91151995.69,94893902.21,88228086.25,85238717.34,,,,,,,
2926.476225,96259656.04,93347521.5,91111518.49,94894432.74,88202739.37,85223894.2,,,,,,,
2927.897249,96236857.73,93324301.82,91101696.9,94890695.66,88176408.8,85184298.86,,,,,,,
2929.319186,96227484.12,93272654.03,91066038.22,94857340.04,88143051.52,85194766.16,,,,,,,
2930.739757,96217781.84,93261694.96,91032070.89,94844516.29,88146063.86,85154348.18,,,,,,,
2932.16168,96192607.51,93243757.93,91002893.17,94829729.08,88106307.59,85080881.02,,,,,,,
2933.582701,96203182.04,93229220.34,90980623.47,94828838.86,88087079.83,85067788.38,,,,,,,
2935.004186,96172761.84,93198245.47,90900487.37,94861191.14,88041549.48,85158764.6,,,,,,,
2936.425661,96171537.41,93184177.09,90942678.44,94756565.74,88095363.73,85120460.11,,,,,,,
2937.846688,96171501.69,93227861.94,90929242.2,94826443.88,88049060.95,85055281.5,,,,,,,
2939.268163,96150965,93185489.34,90909372.87,94824612.5,88048041.96,84994020.64,,,,,,,
2940.689193,96147118.18,93180350.21,90896994.59,94798333.85,88022722.7,84997350.6,,,,,,,
2942.110664,96155943.74,93156184.72,90873813.74,94804094.92,87993369.74,85014032.6,,,,,,,
2943.531683,96130927.88,93141030.32,90841032.02,94802478.94,87985097.2,85028123.63,,,,,,,
2944.95361,96150337.9,93151212.43,90875057.81,94807748.55,87996835.17,84913413.42,,,,,,,
2946.374166,96119724.04,93129054.55,90829400.14,94807070.19,87989409.53,84961421.46,,,,,,,
2947.796099,96103042.27,93118151.87,90810151.58,94803054.9,88000489.81,85003053.78,,,,,,,
2949.217107,96108031.99,93088352.43,90791778.66,94795633.95,87995981.94,84969563.14,,,,,,,
2950.638579,96097601.99,93086502.17,90768405.85,94799091.75,87990342.07,84991207.43,,,,,,,
2952.060049,96101985.92,93087000.15,90762408.8,94797752.56,87974159.58,84965551.49,,,,,,,
2953.481068,96104572.06,93083164.41,90754820.64,94800046.66,87997723.57,84948106.45,,,,,,,
2954.902546,96097779.23,93059415.29,90747563.85,94795757.4,87973360.72,84953904.99,,,,,,,
2956.323566,96078689.18,93083414.91,90748533.52,94769740.45,87963017.52,84908703.87,,,,,,,
2957.745051,96096286.28,93073240.43,90739441.81,94774393.69,87956279.64,84979256.92,,,,,,,
2959.166064,96098281.49,93066305.77,90715633.84,94775007.82,87968577.09,84924311.06,,,,,,,
2960.587989,96110033.97,93038964.26,90705887.34,94755644.43,87962785.24,84964294.27,,,,,,,
2962.00856,96081851.22,93031953.23,90699518.35,94763243.11,87953235.37,84931275.98,,,,,,,
2963.430479,96076044.76,93029398.99,90699767.42,94750094.02,87941992.72,84959727.49,,,,,,,
2964.851499,96070101.63,93051232.41,90703053.13,94750592.27,87948204.12,84918881.13,,,,,,,
2966.272965,96086966.82,93037461.19,90701909.88,94762837.53,87945987.93,84947420.15,,,,,,,
2967.694438,96079072.51,93039107.99,90685056.7,94758320.53,87951546.15,84933327.05,,,,,,,
2969.11546,96054791.92,93014797.16,90669129.55,94754051.02,87948552.72,84942411.08,,,,,,,
2970.536944,96068265.25,93050019.89,90660562.33,94744442.8,87957402.89,84969780.15,,,,,,,
2971.957973,96079855.25,93028130.99,90654817.34,94753706.1,87952380.81,84938716.77,,,,,,,
2973.379449,96079360.61,93025197.19,90648941.09,94764578.19,87960414.96,84922584.81,,,,,,,
2974.800469,96081314.98,93029068.44,90637851.73,94746627.31,87952705.59,84945697.35,,,,,,,
2976.222394,96075290.9,93023413.45,90640792.66,94752639.56,87949605.49,84926837.38,,,,,,,
2977.642972,96075973.54,93035181.93,90647544.25,94741184.47,87939709.78,84934158.17,,,,,,,
2979.064905,96081879.33,93037953.64,90640596.59,94741589.81,87949071.31,84956251.33,,,,,,,
2980.485924,96067168.25,93037205.46,90637561.44,94732990.11,87953959.64,84923474.4,,,,,,,
2981.907403,96067024.39,93069953.51,90636482.63,94730259.81,87955545.37,84955955.58,,,,,,,
2983.328865,96078162.55,93064126.7,90626550.91,94739643.45,87956509.99,84925014.96,,,,,,,
2984.749885,96073939.32,93048755.62,90620077.2,94726756.87,87952955.16,84984411.24,,,,,,,
2986.171359,96071879.26,93040092.52,90620604.07,94723455.05,87958149.02,84960000.18,,,,,,,
2987.592368,96085963.04,93036464.4,90609598.17,94734619.35,87949209.88,84929970.91,,,,,,,
2989.013824,96081298.35,93049256.2,90622595.61,94726724.03,87960109.68,84966804.72,,,,,,,
2990.434844,96096052.2,93051574.6,90627031.18,94751416.12,87957018.13,84953164.13,,,,,,,
2991.856778,96078903.34,93049787.15,90609881.92,94760085.18,87975488.97,84934573.65,,,,,,,
2993.277339,96076977.98,93041501.86,90616691.87,94730814.54,87971828.17,84946178.32,,,,,,,
2994.699265,96076074.51,93070502.13,90612992.26,94754782.89,87995948.66,84926122.16,,,,,,,
2996.120285,96087488.5,93045080.95,90609583.74,94746659.31,87991809.42,84983312.18,,,,,,,
2997.541754,96070447.1,93057368.48,90604863.88,94741168.23,87994578.78,84976549.63,,,,,,,
2998.96323,96090249.35,93049351.99,90609643.51,94718417.1,87991781.35,84938230.05,,,,,,,
3000.384241,96090650.26,93054660.23,90607158,94757012.45,88002249.24,84941431.69,,,,,,,
3001.805714,96085196.09,93055956.5,90612672.5,94753882.36,88008106.06,84951525.06,,,,,,,
3003.226739,96090526.84,93060836.33,90603609.43,94748469.25,88012181.29,84964054.83,,,,,,,
3004.648197,96097302.39,93058163.15,90611665.46,94750486.83,88012254.9,84943879.99,,,,,,,
3006.069207,96096722.46,93045209.11,90605098.84,94739458.62,88001777.89,84955251.75,,,,,,,
3007.491127,96092357.34,93055394.97,90598237.1,94739237.42,88009897.92,84980560.58,,,,,,,
3008.911686,96094704.43,93080639.83,90550765.89,94724625.8,88013585.99,84991881.19,,,,,,,
3010.333605,96104162.34,93068169.2,90614883.7,94736805.5,88020291.94,85017696.6,,,,,,,
3011.754619,96124042.65,93047555.21,90599114.68,94757256.5,88023515.26,84982678.4,,,,,,,
3013.17609,96080636.82,93055392.25,90600057.9,94744252.15,88035253.62,84910915.78,,,,,,,
3014.597552,96138587.53,93070814.77,90638112.72,94717610.71,88040353.95,84937387.88,,,,,,,
3016.018576,96122055.53,93054608.52,90639602.36,94732830.02,88054474.5,84955359.48,,,,,,,
3017.440053,96109108.43,93064319.73,90629307.69,94743328.37,88048148.9,84980157.71,,,,,,,
3018.861076,96093741.19,93073822.21,90620407.11,94762829.03,88053924.64,84998502.8,,,,,,,
3020.282551,96106128.3,93063272.57,90610938.86,94756299.44,88049706.95,84977055.71,,,,,,,
3021.703572,96103928.6,93072695.98,90612049.3,94741671.1,88052084.98,84967948.67,,,,,,,
3023.125488,96108446.44,93085014.62,90608003.31,94751131.65,88056592.03,84947381.02,,,,,,,
3024.546062,96114577.95,93074508.33,90615360.91,94757162.95,88073215.1,84940045.92,,,,,,,
3025.967984,96151781.27,93186666.36,90627727.32,94732817.04,88019142.01,84967359.5,,,,,,,
3027.389009,96099009.49,93080002.67,90612358.74,94720394.25,88056212.01,84961321.79,,,,,,,
3028.810482,96088442.1,93080738.58,90626321,94749813.18,88068691.78,84977647.92,,,,,,,
3030.231952,96138146.21,93089381.49,90598519.08,94761879.62,88086283.17,84961190.64,,,,,,,
3031.652988,96117245.48,93114453.31,90623716.66,94751510.71,88091846.73,85012044.71,,,,,,,
3033.07448,96111162.75,93120660.51,90613594.79,94741090.55,88102614.23,84928026.97,,,,,,,
3034.495506,96118463.07,93102560.96,90631906.42,94754530.78,88109424.26,84946558.17,,,,,,,
3035.916987,96095108.98,93112601.06,90643115.25,94759736.41,88106920.55,85005508.97,,,,,,,
3037.33801,96126599.71,93085703.77,90649337.27,94755367.13,88125847.9,84956842.9,,,,,,,
3038.75994,96133307.34,93105967.29,90651962.09,94787771.84,88137391.51,84934259.55,,,,,,,
3040.180509,96106048.82,93096514.63,90649735.79,94785689.69,88137569.92,84923640.5,,,,,,,
3041.602426,96105310.33,93113762.59,90674221.1,94803105.11,88139187.71,84919801.97,,,,,,,
3043.023442,96112582.71,93107015.56,90682729.86,94820760.05,88155896.94,84936410.39,,,,,,,
3044.44492,96106899.75,93114270.91,90696774.15,94829891.6,88145448.64,84966296.34,,,,,,,
3045.866392,96102106.44,93120084.09,90701709.86,94835010.04,88169735.62,84959997.63,,,,,,,
3047.287412,96116009.5,93119083.84,90691908.91,94844409.18,88170834.78,84954057.05,,,,,,,
3048.708892,96129011.49,93119091.57,90690444.27,94826552.2,88171297.71,84996142.34,,,,,,,
3050.129906,96134619.15,93127865.91,90686813.23,94837127.63,88188845.69,84982607.99,,,,,,,
3051.551369,96150843.05,93135007.32,90699491.15,94832653.55,88194509.64,84961797.28,,,,,,,
3052.972397,96123114.72,93133411.55,90706335.36,94838247.06,88195311.65,84985630.18,,,,,,,
3054.394325,96143598.56,93124570.96,90702205.01,94831422.87,88213655.76,85031238.62,,,,,,,
3055.814897,96140721.35,93117173.59,90721860.8,94830129.41,88223459.79,85029991.37,,,,,,,
3057.236815,96146658.53,93136086.85,90737372.24,94838667.72,88241628.32,84988125.67,,,,,,,
3058.657845,96155201.54,93122753.93,90742370.93,94839074.98,88231564.52,85006988.38,,,,,,,
3060.079323,96170456.46,93156152.1,90745828.61,94851381.6,88242760.35,85047929.03,,,,,,,
3061.500796,96141525.35,93151938.88,90755791.29,94860232.96,88252952.9,84990859.12,,,,,,,
3062.92182,96167037.81,93162701.18,90780297.61,94871138.81,88269341.03,84999967.28,,,,,,,
3064.343304,96156855.3,93161645.78,90768174.33,94878804.32,88270339.17,85038157.98,,,,,,,
3065.764333,96170446.81,93167462.5,90777348.27,94873777.82,88286206.79,85013574.08,,,,,,,
3067.185808,96196611.79,93150049.83,90762478.29,94893121.6,88317991.24,85067778.75,,,,,,,
3068.606835,96156761.48,93187477.02,90807606.49,94884852.65,88311938.57,85023269.24,,,,,,,
3070.028753,96152678.26,93165479.8,90808151.37,94893587.55,88307366.67,85040212.65,,,,,,,
3071.449323,96167548.21,93169504.67,90814471.36,94900606.66,88332640.22,85054216.18,,,,,,,
3072.871257,96167638.42,93185920.64,90824370.1,94901949.93,88333644.64,85056260.64,,,,,,,
3074.292285,96165890,93186322.89,90819677.1,94900378.9,88351855.2,85065968.9,,,,,,,
3075.713765,96178233.01,93185487.78,90837233.08,94907207.41,88349322.06,85098597.06,,,,,,,
3077.135249,96183065.97,93193045.82,90836619.97,94910736.2,88362637.74,85082713.8,,,,,,,
3078.556279,96180033.51,93208871.8,90846329.45,94911315.95,88372018.14,85110300.2,,,,,,,
3079.977742,96185661.28,93186325.54,90846513.55,94903279.43,88382728.61,85104767.17,,,,,,,
3081.398766,96199216.55,93198726.51,90865992.96,94894713.09,88379339.62,85103075.4,,,,,,,
3082.82024,96199314.89,93205782.92,90862766.2,94900460.59,88393694.6,85122768.75,,,,,,,
3084.241254,96192030.07,93209369.81,90877132.1,94911802.64,88386236.75,85098518.74,,,,,,,
3085.663174,96206982.98,93214669.53,90891071.51,94917466.78,88400564.63,85103326.15,,,,,,,
3087.083748,96202696.89,93222611.16,90893929.71,94925892.86,88392979.15,85076412.25,,,,,,,
3088.505672,96186668.81,93222346.66,90909287.05,94928475.24,88414583.9,85159442.06,,,,,,,
3089.926701,96203342.98,93231814.69,90913662.89,94922076.25,88421964.37,85105170.25,,,,,,,
3091.348185,96206620.41,93243084.23,90916432.86,94932450.32,88439039.03,85088238.65,,,,,,,
3092.76965,96201568.13,93232170.14,90919440.48,94933114.78,88436976.73,85143009.88,,,,,,,
3094.190661,96204727.81,93223941.02,90929212.15,94933114.78,88432035.52,85101060.87,,,,,,,
3095.612143,96206883.19,93244257.87,90929386.02,94927195.25,88445734.07,85142532.97,,,,,,,
3097.033164,96225810.15,93251580.57,90947542.7,94930370.95,88456915.46,85150525.97,,,,,,,
3098.454623,96219887.1,93244811.43,90952247.37,94928351.01,88460108.75,85178190.81,,,,,,,
3099.875649,96208944.46,93249752.54,90941561.04,94936090.81,88459376.34,85162660.6,,,,,,,
3101.297575,96224029.73,93259321.05,90953293.6,94937713.55,88467780.61,85145062.57,,,,,,,
3102.718148,96212692.86,93253720.64,90950035.94,94944142.45,88483571.22,85134191.9,,,,,,,
3104.140081,96227917.02,93250995.4,90959510.75,94946208.1,88486422.38,85162104.24,,,,,,,
3105.561098,96227851.43,93258047.92,90972408.06,94946208.1,88488941.26,85181434.31,,,,,,,
3106.982571,96226469.67,93267262.71,90975841,94933790.3,88494039.71,85179581.87,,,,,,,
3108.404046,96240925.69,93275902.1,90985897.43,94949429.37,88513114,85151370.49,,,,,,,
3109.825073,96233796.27,93277561.07,90995085.81,94946312.52,88499875.84,85175022.41,,,,,,,
3111.24654,96227987.11,93288135.97,91000391.4,94950945.37,88505140.79,85212887.82,,,,,,,
3112.667571,96238937.2,93300809.69,91030251.42,94930806.58,88501778.59,85195624.87,,,,,,,
3114.089055,96244411.3,93307756.79,91012843.55,94949821.15,88507449.7,85169459.74,,,,,,,
3115.510084,96239101.31,93314425.46,91025139.09,94960365.48,88507840.93,85144719.02,,,,,,,
3116.931991,96235022.45,93313844.44,91025966.3,94964932.67,88511242.68,85182090.15,,,,,,,
3118.352558,96240549.45,93308203.22,91035387.52,94963503.84,88518567.92,85173529.41,,,,,,,
3119.774483,96237171.22,93324147.86,91032417.73,94972430.02,88532573.01,85190794.21,,,,,,,
3121.195494,96235113.01,93322387.22,91036225.79,94981505.53,88546888.21,85196168.14,,,,,,,
3122.616969,96240450.89,93332815.63,91044843.58,94991515.1,88550786.18,85186423.36,,,,,,,
3124.038434,96240750.22,93320494.27,91036332.78,94993029.16,88561578.96,85197445.52,,,,,,,
3125.459452,96240525.07,93327347.22,91043901.92,94993621.83,88569539.87,85182458.53,,,,,,,
3126.880926,96225601.85,93307982.35,91046247.75,94990984.91,88571009.8,85192299.66,,,,,,,
3128.301947,96249052.48,93317549.52,91063775.01,95012004.11,88576653.26,85220022.22,,,,,,,
3129.723421,96222644.37,93295636.17,91060786.81,95002657.21,88578310.62,85223712.4,,,,,,,
3131.144437,96229922.86,93284552.08,91048286.01,95013372.41,88584297.33,85234914.19,,,,,,,
3132.566363,96245254.8,93296467.01,91055175.31,95010665.84,88594039.01,85257227.81,,,,,,,
3133.986924,96250827.99,93320701.79,91041915.64,95191285.12,88726194.36,85329271.5,,,,,,,
3135.40885,96386420.42,93863360.06,91152122.51,94755599.26,88696213.31,85103820.86,,,,,,,
3136.829876,96270565.61,93356777.83,91054974.52,94993891.14,88537783.02,85242779.09,,,,,,,
3138.251357,96255810.52,93285665.3,91058046.4,94984313.25,88565553.67,85272367.29,,,,,,,
3139.672823,96231206.96,93276896.42,91115189.5,95114177.85,88693576.78,85308643.46,,,,,,,
3141.093852,96430728.22,93509208.95,91089138.31,95111833.85,88859044.6,85734550.11,,,,,,,
3142.515317,96924660.46,93337750,91363664.43,95868146.46,88651271.19,85133066.48,,,,,,,
3143.936341,96220302.71,93312236.48,90896129.43,94987536.15,88612709.73,85241648.76,,,,,,,
3145.357801,96270741.92,93310740.28,91061626.35,95028991.61,88639455.54,85202509.37,,,,,,,
3146.778828,96277262.04,93378583.81,91077730.14,95059548.03,88614052.12,85262375.89,,,,,,,
3148.200744,96439174.98,93289905.35,91081434.35,95057740,88631536.72,85230172.45,,,,,,,
3149.621307,96392169.48,93399327.03,90945508.84,94891749.88,88696436.86,85242738.23,,,,,,,
3151.04324,96367328.03,93666518.52,91157990.28,94567982.91,88222695.27,84990282,,,,,,,
3152.464264,96204248.92,93353447.21,91189561.57,95064382.17,88745171.54,85564034.9,,,,,,,
3153.88573,96313686.77,93362413.8,91155472.54,95117322.87,88986234.22,85803587.2,,,,,,,
3155.307202,96399752.88,93551620.48,91283252.3,95160390.38,88943526.84,85843760.26,,,,,,,
3156.728221,96405773.42,93593728.9,91384935.78,95233327.33,88950923.7,85802557.2,,,,,,,
3158.149692,96382720.16,93645728.46,91411275.75,95242422.76,88997320.5,85839148.64,,,,,,,
3159.570722,96380359.13,93670790.18,91459253.67,95284035.23,88943394.23,85909343.74,,,,,,,
3160.992208,96443387.89,93658918.56,91460109.66,95299334.95,88996127.66,85954641.19,,,,,,,
3162.413238,96443165.37,93570728.17,91510286.04,95415553.04,89044727.22,85944101.75,,,,,,,
3163.835166,96454522.76,93658587.07,91464724.64,95305756.05,89084541.28,86052158.13,,,,,,,
3165.255738,96284622.01,93706182.18,91514830.72,95298803.41,89020105.16,86036511.57,,,,,,,
3166.677669,96436736.03,93722468.11,91509264.22,95314268.36,89001115.3,86121058.27,,,,,,,
3168.098689,96489255.63,93704720.55,91506629.27,95314397.29,89034659,86096863.12,,,,,,,
3169.520177,96493338.18,93697731.78,91568174.79,95321738.75,89018121.2,86069843.96,,,,,,,
3170.941648,96466236.02,93693927.25,91511169.45,95323637.99,89024874.89,86118264.21,,,,,,,
3172.362677,96436140.41,93587070.42,91642670.31,95291578.45,88952776.69,86026802.61,,,,,,,
3173.784132,96560449.91,93771859.94,91559458.22,95293694.26,89028146.25,86084802.76,,,,,,,
3175.205151,96502228.22,93769103.61,91555468.2,95325170.75,89046654.34,86086610.16,,,,,,,
3176.626614,96500835.48,93760455.84,91584353.46,95314500.56,89029756.67,86034508.36,,,,,,,
3178.047648,96510305.16,93782440.14,91575755.18,95347573.92,89032064.98,86125098.66,,,,,,,
3179.469573,96505926.07,93774229.74,91576052.79,95314054.91,89045637.08,86126341.84,,,,,,,
3180.890149,96505954.91,93778533.13,91595039.27,95351159.76,89062779.36,86099527.89,,,,,,,
3182.312076,96470535.72,93769223.08,91586908.22,95350507.06,89053466.64,86130426.81,,,,,,,
3183.733094,96523307.19,93783377.29,91632028.47,95388537.39,89034019.64,86121973.14,,,,,,,
3185.154573,96504716.31,93776429.82,91612616.38,95337720.68,89071831.46,86137190.68,,,,,,,
3186.57605,96515835.4,93778460.28,91613456.52,95340152.31,89077108.55,86176750.79,,,,,,,
3187.997069,96515683.95,93782397.03,91617770.53,95341397.93,89065693.03,86170865.1,,,,,,,
3189.418531,96512749.42,93778695.82,91627811.47,95354789.85,89064401.31,86177156.02,,,,,,,
3190.839565,96530332.93,93756723.48,91628828.19,95359298.05,89083957.11,86188042.5,,,,,,,
3192.261029,96509047.13,93735121.79,91643987.92,95347573.06,89079660.56,86147466.26,,,,,,,
3193.682049,96511116.35,93775060.38,91630955.83,95351121.04,89077974,86127439.19,,,,,,,
3195.103968,96516638.74,93788487.67,91624993.51,95354749.35,89089163.03,86129753.71,,,,,,,
3196.524536,96520542.16,93787611.14,91635979.03,95349120.7,89091399.22,86170205.54,,,,,,,
3197.946459,96518277.31,93788575.66,91639658.08,95335057.8,89117757.41,86125626.69,,,,,,,
3199.367477,96503259.4,93802598.16,91643009.23,95353561.95,89095414.47,86119728.1,,,,,,,
3200.78895,96532621.41,93809829.99,91638117.41,95352475.38,89093720.24,86132346.92,,,,,,,
3202.210429,96514969.81,93814852.79,91655723.21,95349604.09,89090017.55,86170179.07,,,,,,,
3203.631446,96530810.9,93798282.36,91651638.73,95341137.97,89095863.33,86097682.76,,,,,,,
3205.052924,96537110.95,93816230.35,91652648.19,95344798.3,89092724.24,86125901.86,,,,,,,
3206.473957,96537667.56,93813822.42,91658695.48,95353394.04,89097118.56,86135249.4,,,,,,,
3207.895416,96539762.26,93817059.25,91673832.83,95356167.18,89101166.38,86156088.25,,,,,,,
3209.316436,96530257.36,93815735.92,91673416.01,95360494.03,89093126.41,86120286.7,,,,,,,
3210.738359,96532692.12,93832411.27,91675299.12,95363835.31,89095799.48,86139133.76,,,,,,,
3212.158933,96549025.71,93830370.86,91685454.2,95386384.07,89084247.7,86105611.98,,,,,,,
3213.580845,96532580.32,93840189.32,91685228.32,95379767.2,89110318.28,86100016.76,,,,,,,
3215.001861,96528931.62,93846319.77,91697609.39,95369400.52,89107303.98,86105723.12,,,,,,,
3216.423337,96524092.5,93837032.94,91686934.11,95368965.58,89101060.88,86077951.3,,,,,,,
3217.844807,96532391.35,93837107.36,91687685.33,95386731.13,89098192.89,86166007.16,,,,,,,
3219.265824,96526297.89,93838251.01,91685630.74,95373184.5,89106255.09,86136723.43,,,,,,,
3220.68729,96525448.66,93849920.6,91678238.22,95367249.86,89090423.26,86079901.61,,,,,,,
3222.108316,96554571.61,93863370.45,91695095.33,95383195.37,89083936.23,86090286.5,,,,,,,
3223.529794,96532715.38,93849148.63,91695261.81,95371736.23,89083619.96,86112040.34,,,,,,,
3224.950819,96528696.98,93864202.49,91696358.77,95386089.41,89077572.38,86125267.94,,,,,,,
3226.372744,96536570.83,93867748.18,91709414.29,95374695.93,89087499.09,86148684.46,,,,,,,
3227.793308,96538727.34,93859965.49,91707388.92,95378887.14,89061682.37,86155810.91,,,,,,,
3229.215228,96532362.56,93856836.01,91705116.85,95374915.12,89069828.84,86122684.09,,,,,,,
3230.636249,96554474.38,93862110.24,91704440.52,95364759.11,89061959.17,86094413.97,,,,,,,
3232.057714,96550611.13,93862715.07,91709416.81,95352130.74,89051438.05,86089926.72,,,,,,,
3233.479183,96567758.85,93873743.44,91716989.18,95357600.61,89044263.15,86097427.53,,,,,,,
3234.900204,96564794.81,93888826.14,91713308.18,95366452.52,89037461.53,86101016.52,,,,,,,
3236.32168,96573351.69,93891754.96,91736748.54,95362798.56,89033268.5,86109795.71,,,,,,,
3237.742701,96572122,93903750.27,91726680.94,95364629.5,89045877.36,86118569.66,,,,,,,
3239.164168,96565925.07,93895473.86,91746902.56,95387011.07,89036729.2,86087974.79,,,,,,,
3240.585194,96562152.34,93881073.42,91744567.34,95384388.59,89028578.58,86096925.87,,,,,,,
3242.007127,96558808.47,93876171.21,91741541.92,95379815.28,89041216.26,86160958.33,,,,,,,
3243.427697,96562743.86,93820729.14,91741376.48,95379690.23,89028572.97,86114978.46,,,,,,,
3244.849621,96555198.87,93887637.26,91751047.99,95394989.46,89037132.93,86156571.96,,,,,,,
3246.270639,96555611.34,93870714.9,91739623.95,95375510.69,89040339.07,86165565.84,,,,,,,
3247.692117,96568456.65,93889953.8,91746801.75,95380431.51,89030755.84,86149650.97,,,,,,,
3249.11359,96568110.09,93895027.5,91748373.65,95372729.19,89030519.28,86177221.04,,,,,,,
3250.534611,96550082.09,93902464.82,91759365.56,95372124.15,89039026.49,86177006.03,,,,,,,
3251.956077,96583177.65,93885772.85,91749107.83,95362233.42,89031818.16,86185522.16,,,,,,,
3253.377101,96592937.18,93896361.62,91770239.61,95347773.86,89037336.42,86209916.9,,,,,,,
3254.798572,96584018.1,93903603.05,91764015.8,95365599.24,89024023.18,86200630.93,,,,,,,
3256.219598,96586088.14,93906085.6,91777383.11,95367216.51,89005495.07,86184066,,,,,,,
3257.641528,96571997.57,93891973.96,91773727.42,95364661.18,89015121.25,86170155.23,,,,,,,
3259.062085,96581834.9,93912449.03,91783243.63,95357047.49,89007429.94,86199266.87,,,,,,,
3260.484013,96586546.35,93922435.18,91792056.55,95365805.09,89001711.02,86186630.45,,,,,,,
3261.905034,96581618.77,93935285.26,91792286.14,95364950.09,89021805.96,86192455.45,,,,,,,
3263.326501,96573965.24,93939434.39,91790458.09,95363188.79,89027080.9,86171798.22,,,,,,,
3264.747967,96574080.77,93963709.1,91785181.62,95375669.54,89025287.26,86189576.91,,,,,,,
3266.168998,96634870.92,93951065.56,91797208.47,95384334.87,89009674.79,86139145.29,,,,,,,
3267.590471,96569230.25,93942147.89,91790653.4,95374195.01,89013080.67,86152647.35,,,,,,,
3269.011494,96583125.47,93947063.64,91797601.73,95347204.41,89006938.46,86194199.56,,,,,,,
3270.432974,96574946.63,93938078.61,91775016.29,95362033.4,89012125.31,86185370.58,,,,,,,
3271.853996,96597949.77,93927409.31,91784852.62,95351480.72,89032793.26,86189628.17,,,,,,,
3273.275919,96573026.22,93936304.79,91774730.45,95347452.81,89030257.24,86236396.19,,,,,,,
3274.69649,96582079.64,93945876.92,91777590.07,95359351.54,89035960.59,86199321.35,,,,,,,
3276.118415,96582797.16,93944455.7,91770994.09,95357705.8,89035857.13,86184527.65,,,,,,,
3277.539428,96598522.79,93959058.25,91775091.37,95355342.85,89025696.89,86280430.79,,,,,,,
3278.960908,96577975.95,93962162.67,91779323.45,95359579.72,89043505.68,86206399.83,,,,,,,
3280.382382,96578920.93,93964922.87,91782232.26,95365688.26,89034672.57,86257385.86,,,,,,,
3281.803407,96576497.48,93962181.18,91777644.19,95352574.44,89021664.11,86260465.17,,,,,,,
3283.22488,96575086.28,93954941.76,91776808.78,95375868.49,89023373.65,86232543.24,,,,,,,
3284.645916,96597933.95,93979148.97,91777151.19,95358384.77,89037291.03,86228937.68,,,,,,,
3286.067389,96584713.52,93981261.57,91758351.87,95358622.24,89016449.88,86225907.12,,,,,,,
3287.488414,96593277.27,93974628.19,91783427.4,95355505.21,89026094.45,86277167.21,,,,,,,
3288.910344,96576346.7,93973161.94,91784622.79,95357419.04,89032002.74,86195638.03,,,,,,,
3290.33092,96585957.84,93974650.31,91783768.53,95371413.36,89021819.22,86241863.66,,,,,,,
3291.752853,96594823.99,93971359.93,91776811.32,95367933.02,89012503.65,86236424.11,,,,,,,
3293.173863,96585112.2,93968976.35,91776134.03,95352508.24,89015167.41,86239027.89,,,,,,,
3294.595339,96589549.13,93978837.46,91783897.15,95360952.17,89010876.5,86240659.44,,,,,,,
3296.01681,96569885.82,93949370.19,91765787.93,95361679.19,89014003.96,86307760.17,,,,,,,
3297.437828,96596084.32,93974801.29,91769976.16,95347352.84,89000637.82,86235005.7,,,,,,,
3298.859302,96599576.63,93984266.6,91772912.33,95348531.89,89000859.93,86314472.48,,,,,,,
3300.280323,96596234.82,93985073.54,91783252.51,95370069.76,88996502.63,86282710.9,,,,,,,
